,#peaks_0.05,#peaks_0.1,freq 0,freq 1,freq 2,height 0,height 1,height 2,width 0,width 1,width 2,prominence 0,prominence 1,prominence 2,second harmonics,Label for OM and EL,target
0,47,37,16.333333333333336,14.583333333333336,16.500000000000004,0.009279576272970843,0.008939810335829091,0.008834403613694933,5.326312070456197,1.0647534745182554,0.9813519890002169,0.0085685517739093,0.006659198542945381,0.0030457349014206825,0,1,1.0
1,46,30,12.833333333333336,12.000000000000002,11.083333333333336,0.0143271404974182,0.012430251086507128,0.0111117351764069,1.3345299723144706,2.196597049615292,1.1867961759069203,0.013815972931740835,0.011466079819336346,0.009563359054490848,0,1,1.0
2,39,26,15.500000000000002,17.000000000000004,14.583333333333336,0.00994529946311272,0.009912475675549952,0.009245411232884191,2.8969519062470965,1.2280056964053188,1.3799487953039886,0.009681462206022808,0.008402708558116097,0.008812443707282031,0,1,1.0
3,46,26,17.000000000000004,16.166666666666668,15.500000000000002,0.02019065289070544,0.01743463059693285,0.017392675155617227,2.0953635652751075,1.793379697661237,1.4612687575859695,0.019617930468832583,0.013007345439635564,0.013488233259613057,0,1,1.0
4,4,2,8.487333736396613,16.851662636033858,1.7220677146311971,0.013457954214034572,0.008602031557996893,0.004335051996338551,2.1108226980972233,1.3476465812964022,6.265875888006978,0.013258153185023613,0.00854048995572677,0.00410913777186428,1,1,1.0
5,3,2,8.487333736396613,16.851662636033858,1.3530532043530834,0.02134569929008156,0.015374258139166675,0.0033155164021075423,2.086682664513347,1.318819310752957,4.498887463966729,0.021230726661600575,0.015316471430165323,0.003152263978829433,1,1,1.0
6,5,4,8.487333736396613,16.851662636033858,5.0431983071342215,0.011131585595692505,0.009203181160115459,0.0029331230899661306,2.1378503216592435,1.2971583983128028,1.2129223204227486,0.011107580961432426,0.00911313026520668,0.0028789911617883414,1,1,1.0
7,5,5,16.851662636033858,8.487333736396613,1.3530532043530834,0.014974355977029497,0.0146890167869177,0.0044241672094129155,1.3221225593692054,2.0588782395938097,1.2257879403384297,0.014949916601679774,0.014620271432930135,0.0042740830465450574,1,1,1.0
8,3,3,8.487333736396613,16.851662636033858,12.669498186215234,0.017387551531665622,0.008337420787613672,0.002357714477172121,2.0355354323813515,1.313904356379652,1.0732967440513477,0.01731105180584917,0.008264414846439338,0.002270100523780715,1,1,1.0
9,8,3,11.940370370370374,6.0281481481481505,0.8114814814814816,0.008117617303565212,0.00212239964361221,0.0020486652381826406,1.410866395701433,1.5296623132262397,3.1159964905659887,0.008114441777541349,0.002069098202644447,0.0019558128043032437,1,1,1.0
10,23,8,11.940370370370374,0.9274074074074076,6.0281481481481505,0.005225436803385645,0.0018128561096834,0.0017379042408270386,1.406704824609207,2.68379900113273,1.4209166475134154,0.00520546354152428,0.0017906339421692183,0.00162561366539088,1,1,1.0
11,19,6,11.940370370370374,0.9274074074074076,1.3911111111111114,0.005198831891752101,0.0029455229961486322,0.0028281538102455602,1.3767269703152891,2.4706596678082917,1.229050791420784,0.005176869782611045,0.0028740992282883333,0.0018416130136373172,0,1,1.0
